paper_id;name;year
241264630;Scientometrics;2016
241308427;Central European Journal of Operations Research;2017
241360170;Signal Processing-image Communication;2015
241398618;Computers & Mathematics With Applications;2015
241609658;Neurocomputing;2015
241645628;Journal of Medical Systems;2015
241679268;Elektrotechnik Und Informationstechnik;2007
241730991;Journal of Intelligent Manufacturing;2003
241798974;Journal of Computational Design and Engineering;2015
241874343;Biological Cybernetics;1998
241893070;Advances in Computers;2015
241915815;NeuroImage;2015
241994552;NeuroImage;2015
242019171;The Visual Computer;2016
242422246;Advances in Computational Mathematics;1999
242430017;Journal of Multivariate Analysis;2015
242605419;Theoretical Computer Science;2015
242703491;Mathematical Programming Computation;2017
242744556;Annals of Operations Research;1997
242758580;Wireless Personal Communications;2015
242781686;Journal of Optimization Theory and Applications;2016
242817161;Neurocomputing;2015
242877468;Pattern Recognition;2016
242918689;Future Generation Computer Systems;2016
242932064;International Journal of Approximate Reasoning;2015
242943159;Neurocomputing;2015
243024380;Neurocomputing;2015
243180070;Advances in Computational Mathematics;1998
243188518;International Journal of E-health and Medical Communications;2015
243220271;Informing Science The International Journal of an Emerging Transdiscipline;2011
243253447;International Journal of Machine Learning and Cybernetics;2018
243342323;Journal of Artificial Intelligence Research;2014
243457409;Neurocomputing;2015
243526785;Computational Optimization and Applications;2015
243568997;Telecommunication Systems;2003
243618954;Cognitive Processing;2015
243642343;Management Information Systems Quarterly;2017
243734986;Journal of the American Medical Informatics Association;2013
243743703;International Journal of Mathematics in Operational Research;2015
243778336;International Journal of Information Security;2002
243795918;Informatica (lithuanian Academy of Sciences);2012
243815324;Journal of The Franklin Institute-engineering and Applied Mathematics;2015
243879126;International Journal of Computer Vision;1999
243888366;Technology, Knowledge, and Learning;2015
243958171;Journal of Computational and Applied Mathematics;2015
243983622;Computational Optimization and Applications;2016
244256367;Journal of Information and Data Management;2014
244276123;Government Information Quarterly;2015
244302358;Management Science;2019
244341962;Education for Information;2001
244342035;Games and Economic Behavior;2017
244352524;NeuroImage;2015
244366397;IFAC Proceedings Volumes;2002
244508629;Biological Cybernetics;2015
244673269;Fundamenta Informaticae;2013
244727232;Computing and Visualization in Science;2015
244897149;Applied Mathematics and Computation;2015
244957858;Advances in Computational Mathematics;2000
245044683;Discrete Mathematics & Theoretical Computer Science;2015
245192467;Pattern Recognition;2015
245205139;Discrete Mathematics & Theoretical Computer Science;2012
245214847;The Journal of information and systems in education;2010
245305909;Knowledge and Information Systems;2016
245348692;Applied Mathematics and Computation;2015
245378261;Presence: Teleoperators & Virtual Environments;1996
245423128;Mathematics and Computers in Simulation;2018
245485844;Advances in Computational Mathematics;2004
245588886;Neurocomputing;2015
245605790;Wireless Personal Communications;2015
245644101;Simulation Modelling Practice and Theory;2015
245885580;Mathematics and Computers in Simulation;2017
245936369;Computers in Human Behavior;2015
246008178;Journal of Computational Physics;2015
246163639;Computer Physics Communications;2015
246229976;European Journal of Combinatorics;2015
246298385;Applied Mathematics and Computation;2015
246304128;Computers in Education;2015
246426501;Environmental Modelling and Software;2015
246508170;Siam Journal on Applied Dynamical Systems;2015
246697151;Elektrotechnik Und Informationstechnik;2008
246778163;Information Sciences;2015
246829850;Journal of Decision Systems;2005
246846995;Applied Soft Computing;2015
246935207;Information Sciences;2015
246972802;Journal of Integrated Design & Process Science archive;2012
247055860;Proceedings of The Vldb Endowment;2011
247186222;Computers & Electrical Engineering;2015
247214132;Journal of Computational Physics;2015
247230535;International journal of networking and computing;2013
247404578;NeuroImage;2015
247493951;International Journal of Information Technology Project Management;2015
247582003;Computers & Electrical Engineering;2015
247632632;Wireless Personal Communications;2015
247745796;Applied Mathematics and Computation;2015
247798081;Presence: Teleoperators & Virtual Environments;1993
247946983;Computing Systems;1991
248079633;IEEE Transactions on Mobile Computing;2016
248141950;Annales Des Télécommunications;2002
248152651;Computers & Chemical Engineering;2015
248267066;Robotics and Autonomous Systems;2015
248335380;Computing;1977
248351862;Science in China Series F: Information Sciences;2015
248560852;Lecture Notes in Computer Science;2011
248623887;Wireless Personal Communications;2000
248636453;Applied Mathematics and Computation;2015
248796252;Quantum Information Processing;2015
248890345;Information Processing Letters;2015
248898316;Iet Communications;2011
248898573;Expert Systems With Applications;2015
248909583;Journal of Approximation Theory;2016
248950685;Management Science;2019
248973878;Electronic Commerce Research and Applications;2015
249117400;Computers & Electrical Engineering;2015
249130347;Informing Science The International Journal of an Emerging Transdiscipline;2003
249219694;Advances in Engineering Software;2015
249239825;Manufacturing & Service Operations Management;2017
249329605;Informing Science The International Journal of an Emerging Transdiscipline;2013
249382446;Applied Mathematics and Computation;2015
249435389;Photonic Network Communications;1999
249515776;Econometrica;2002
249661971;Statistics and Computing;2003
249728250;Finite Fields and Their Applications;2015
249799232;Journal of The Franklin Institute-engineering and Applied Mathematics;2015
249802830;The International Journal of Computers, Systems and Signal;2003
249813549;Applied Mathematics and Computation;2015
249823310;Informing Science The International Journal of an Emerging Transdiscipline;2001
249938098;Applied Intelligence;2015
250044319;Computers & Chemical Engineering;2015
250251650;Annales Des Télécommunications;2005
250252983;Journal of Computational Science;2015
250402875;Computers in Human Behavior;2015
250412883;Computer Standards & Interfaces;2016
250500681;Journal of Multimedia;2009
250543701;International Journal of Digital Crime and Forensics;2015
250612283;NeuroImage;2015
250745875;Neurocomputing;2015
250850134;Neurocomputing;2015
250894385;Expert Systems With Applications;2015
250935526;International Journal of Information Systems and Supply Chain Management;2015
250966448;Applied Mathematics and Computation;2015
250969298;Information Sciences;2016
251006857;Biomedical Signal Processing and Control;2015
251049802;Praxis Der Wirtschaftsinformatik;2014
251091312;Annales Des Télécommunications;1999
251158797;European Journal of Operational Research;2015
251289835;Finite Fields and Their Applications;2015
251314897;Applied Mathematics and Computation;2015
251432893;Expert Systems With Applications;2015
251578582;Applied Soft Computing;2015
251655103;Iet Communications;2011
251758354;Journal of Clinical Bioinformatics;2015
251797184;Journal of Scientific Computing;2016
251965563;Operations Research;2017
252014637;Journal of Multivariate Analysis;2017
252044021;Neurocomputing;2016
252066064;Computers and Electronics in Agriculture;2015
252142066;Computers & Graphics;2015
252159245;Applied Soft Computing;2015
252197264;Computational Optimization and Applications;2016
252240609;IEEE Transactions on Information Forensics and Security;2016
252342951;Journal of Computational and Applied Mathematics;2015
252461416;Synthese;2016
252468355;Mathematical Programming;2001
252489228;Swarm and evolutionary computation;2015
252542266;Neurocomputing;2015
252643441;Multimedia Tools and Applications;2016
252655022;Mathematical Logic Quarterly;2006
252784379;Computing;1989
252838192;International Journal of Engineering Pedagogy (iJEP);2015
252857243;IFAC Proceedings Volumes;2005
252959711;Management Information Systems Quarterly;2006
253023745;IEEE Transactions on Fuzzy Systems;2016
253059052;Annales Des Télécommunications;2006
253082682;Journal of The Franklin Institute-engineering and Applied Mathematics;2015
253133639;Spatial Cognition and Computation;2001
253228697;Digital Signal Processing;2015
