paper_id;title;year
10166594;Average time behavior of distributive sorting algorithms;1981
10194420;The Power of Money: Wealth Effects in Contests;2016
10211374;Quantum-Proof Randomness Extractors via Operator Space Theory;2017
10242137;An NP-Hardness Result for Nonlinear Systems;1998
10316023;Model-based Testing and Analysis of Coordinated Components;2009
10317152;Improving EU Cohesion Policy: The Spatial Distribution Analysis of Regional Development Investments Funded by EU Structural Funds 2007/2013 in Italy;2013
10330309;Automated Interoperability Testing of Healthcare Information Systems;2012
10447511;Extremal properties of (1, f)-odd factors in graphs.;2007
10532257;Design and Analysis of a Synchronous Transmission WDMA Protocol;2000
10539125;A linear space algorithm for the LCS problem;1987
10544556;Tutorial on active networks and their management;2002
10566567;Automatic occlusion removal from facades for 3D urban reconstruction;2011
10589464;Multistrategy learning approaches to generate and tune fuzzy control structures and their application in manufacturing;1998
10596387;Typing Legacy COBOL Code;2011
10647322;A feature and information theoretic framework for semantic similarity and relatedness;2010
10647492;Wavelet-Based Demodulation of Multimode Etched Fiber Bragg Grating Refractive Index Sensor;2018
10705073;Designing Digital Libraries for the Hyperliterate Age;1996
10710906;An effective result-feedback neural algorithm for handwritten character recognition;2001
10720523;Influence of motion on contrast perception: supra-threshold spatio-velocity measurements;2007
10764281;Positivity-Preserving Analysis of Explicit and Implicit Lax–Friedrichs Schemes for Compressible Euler Equations;2000
10777306;Automatic video object generation tool : segmentation and tracking of persons in real time;2000
10789279;Some “Weberized” L^2-Based Methods of Signal/Image Approximation;2014
10798649;An augmenting path method for solving Linear Bottleneck Assignment problems;1978
10805170;Managing Speed in Companies Developing Large-Scale Embedded Systems;2013
10814118;Optics: finding the best fit in telecom transport networks;2003
10866776;A Discovery-Based Approach to Database Ontology Design;1999
10868980;On the difficulty of computing the truck factor;2011
10876243;Transformation-Variants estimation using similarity relative histogram grouping model;2004
10879606;An addition to the methods of test determination for fault detection in combinational circuits;2004
10920913;Safety Perspective for Supporting Architectural Design of Safety-Critical Systems;2014
10931660;Visual Data Mining Methods for Kernel Smoothed Estimates of Cox Processes;2013
10935558;A new approach to the design and analysis of peer-to-peer mobile networks;1999
10942467;A constraint seeker: finding and ranking global constraints from examples;2011
10972377;Relational learning for NLP using linear threshold elements;1999
10993888;How do we take care of strategic alignment;1999
11016321;Studying Academic Lawyers' Information Seeking to Inform the Design of Digital Law Libraries;2007
11050434;Idealisation, naturalism, and rationality: some lessons from minimal rationality;1994
11093695;Convergence of MUSCL Relaxing Schemes to the Relaxed Schemes for Conservation Laws with Stiff Source Terms;2000
11125969;Immersed finite element method for eigenvalue problem;2017
11173561;Infinite Unfolding and Transformations of Nondeterministic Programs;2005
11174961;Detecting Targeted Smartphone Malware with Behavior-Triggering Stochastic Models;2014
11181350;Energy Minimization via a Primal-Dual Algorithm for a Convex Program;2013
11186253;Constraint Propagation and Problem Decomposition: A Preprocessing Procedure for the Job Shop Problem;2002
11194751;3D hardware canaries;2012
11224343;A Modified Screening Estimation of Distribution Algorithm for Large-Scale Continuous Optimization;2014
11225822;Modeling ion trap thermal noise decoherence;2007
11242719;Performance Analysis of Sliding Window Turbo Decoding Algorithms for 3GPP FDD Mode;2002
11249406;Cardiac motion estimation by optimizing transmural homogeneity of the myofiber strain and its validation with multimodal sequences.;2013
11272930;What Happens When Certainty Equivalence is Not Valid?: Is There an Optimal Estimator for Terminal Guidance?;2003
11332679;An algorithm for computing smoothing splines in tension;1978
11339335;A second-level cache with the distance-aware replacement policy for NUMA systems;2002
11343523;A Roadmap for Research in Business Process Compliance;2011
11393376;Evaluation of an Integrated Mobile Payment, Ticketing and Couponing Solution Based on NFC;2014
11401934;The Genre System Lens on E-Democracy;2008
11416113;Formalizing casual games: A study based on game designers' professional knowledge.;2013
11450473;From Z Specifications To Functional Implementations;1990
11452181;Risk programming for agricultural resource allocation: A multidimensional risk approach;2000
11522892;Bit serial addition trees and their applications;1988
11524376;Robust Approximation of Offsets, Bisectors, and Medial Axes of Plane Curves;2003
11525234;A random direction algorithm for an intersection problem;1992
11572151;Biosurveillance evaluation of SNOMED CT's terminology (BEST Trial): Coverage of chief complaints;2008
11591816;An Ontology for Container Terminal Operations;2014
11659017;A Generalized Software Reliability Model Considering Uncertainty and Dynamics in Development;2013
11745342;Trust-By-Contract: Modelling, Analysing And Predicting Behaviour Of Software Architectures;2001
11771210;Dynamic Consumer Profiling and Tiered Pricing Using Software Agents;2003
11776424;WADs, Bots and Mods: Multiplayer FPS Games as Co-creative Media;2003
11785173;The AMCIS 2002 Workshops and Panels V: Teaching ERP and Business Processes Using SAP Software;2002
11809405;Data Uncertainty in Markov Chains: Application to Cost-Effectiveness Analyses of Medical Innovations;2018
11814621;Technology Acceptance and Social Networking in Distance Learning;2003
11817110;Developing Grid-based E-finance Portals for Intelligent Risk Management and Decision Making;2006
11855197;Quasi-Cauchy Sequences;2010
11875404;Triple placement of graphs;1993
11888698;Comments on ECCC Report TR06-133: The Resolution Width Problem is EXPTIME-Complete;2009
11926210;Development of Semantic Knowledge and Its Role in the Development of Category-Based Reasoning;2013
11954095;Learning Island: The development of a virtual reality system for the experiential training of stress management;2012
11955044;A system level approach to multi-core thermal sensors calibration;2011
11968805;Modeling of modularity and scaling for integration of customer in design of engineer-to-order products;2006
11970851;Analyzing migration phenomena with spatial autocorrelation techniques;2012
11992228;Dynamic ordering-based search algorithm for markov blanket discovery;2011
12023602;Performance evaluation of dynamic routing based on the use of satellites and intelligent networks;1998
12058999;Random sampling from the generalized gamma distribution;1979
12070690;Maximin and Maximal Solutions for Linear Programming Problems with Possibilistic Uncertainty;2012
12086526;Decentralized Dual-Based Algorithm for Computing Optimal Flows in a General Supply Chain;2003
12188838;Enforcing reputation constraints on business process workflows;2014
12189634;Effects of Trust Mechanisms on Supply-Chain Performance: A Multi-Agent Simulation Study;2005
12208184;A self-adaptive universal receiver;2002
12213244;Internet-based standardized patient simulation with automated feedback.;2003
12256183;Executable Petri net models for the analysis of metabolic pathways;2001
12298325;Service-Oriented Approach Supporting Dynamic Manufacturing Networks Operations;2013
12348779;Fast, low resource, head detection and tracking for interactive applications;2009
12445670;An in vitro patient-tailored model of human cerebral artery for simulating endovascular intervention;2005
12454259;An Anonymous Auction Protocol Based on GDH Assumption.;2011
12472317;An Efficient Distributed Control Scheme for Lightpath Establishment in Dynamic WDM Networks;2004
12492414;Energy Association Filter for Online Data Association with Missing Data;2007
12525715;Inventory rebalancing through pricing in public bike sharing systems;2018
12532419;Variational Optic Flow Computation with a Spatio-Temporal Smoothness Constraint;2001
12537036;Amortizing Garbled Circuits;2014
12544054;Distributed Keyword Search over RDF via MapReduce;2014
12569517;Sociocultural Learning: A Perspective on GSS-Enabled Global Education;2001
12570909;A Parallel, Distributed-Memory Framework for Comparative Motif Discovery;2013
12570917;Instrumenting C programs with nested word monitors;2007
12579861;Fault-tolerant gathering of asynchronous oblivious mobile robots under one-axis agreement;2016
12623182;Cryptanalysis of Security Enhancement for a Modified Authenticated Key Agreement Protocol;2010
12623592;Intelligent computation techniques for process planning of cold forging;1998
12655809;Improved Kolchin–Ritt Algorithm;2003
12673443;Long-Term Planning of WDM Networks: A Comparison between Single-Period and Multi-Period Techniques;1999
12688243;Stronger semantics for low-latency geo-replicated storage;2013
