keyword_id,keyword
2542,Unification
2543,Semantic Web
2544,Approximations of π
2547,Formalism (philosophy)
2551,Sparse approximation
2552,Renal clear cell carcinoma
2555,Pyramid
2556,Sample size determination
2562,Mechanical ventilation
2567,Management
2568,Regional science
2569,Scientometrics
2570,Hexagonal lattice
2574,Expression (mathematics)
2575,Lattice path
2576,"Bijection, injection and surjection"
2577,Motzkin number
2578,Laurent polynomial
2580,Alphabet
2581,Lightweight Extensible Authentication Protocol
2583,Confidentiality
2585,Challenge–response authentication
2587,Authorization
2589,Authentication protocol
2595,Denotational semantics
2596,XACML
2598,Access control
2599,Enforcement
2601,Cloud computing
2603,Research method
2605,Management information systems
2610,Strategic information system
2612,Focus group
2615,BitTorrent
2616,File sharing
2618,Operating system
2620,Carcinogenesis
2621,Stromal cell
2625,Phenotype
2627,Metric (mathematics)
2628,Feature set
2630,Labeled data
2631,Cell nucleus
2632,Maple
2635,Maxima and minima
2636,Real-valued function
2639,Histogram
2641,Weighting
2642,Divergence
2644,Bundle adjustment
2645,Feature matching
2650,Information storage
2653,Operational definition
2654,Health information
2657,Sarcasm
2658,Constructive proof
2660,Deception
2661,Lying
2662,Implicature
2663,Planner
2667,Organization based access control
2670,Role-based access control
2672,Computational trust
2674,Program optimization
2675,Predictability
2676,Suite
2681,Computer program
2682,Granularity
2683,Spec#
2685,Digital divide
2688,Public policy
2691,Internet access
2693,Real arithmetic
2694,Complex number
2695,Interpolation space
2698,Unit circle
2700,Mesh networking
2705,Rendezvous
2707,Spite
2708,Fault model
2710,Rendezvous problem
2714,Model-driven architecture
2715,Automation
2716,Regression testing
2717,Code generation
2718,Web application
2719,Traceability
2720,Requirements traceability
2722,Decision variables
2723,Cutting-plane method
2726,Cutting plane algorithm
2727,Hausdorff space
2732,Polygon
2735,Reference image
2737,Convex polygon
2740,Pattern matching
2743,Devices Profile for Web Services
2744,Semantic reasoner
2746,Living systems
2750,Service oriented approach
2753,Dilation (morphology)
2754,Convex combination
2763,Linear logic
2766,Mean absolute error
2768,Square root
2771,Newton's method
2773,Star network
2776,Optical filter
2779,Photonics
2780,Wavelength
2781,Network performance
2782,Telephone network
2788,User requirements document
2791,Information systems research
2792,Reversing
2793,Emerging technologies
2796,Technology life cycle
2797,Underdevelopment
2803,Multiple kernel learning
2804,Nonparametric statistics
2807,Order of magnitude
2808,European Portuguese
2812,Voice
2814,Stimulus (physiology)
2815,Biomechanical model
2816,Speech production
2818,Uniqueness
2820,Ordered set
2822,Total order
2823,Fixed-point property
2824,Chain complete
2826,Order type
2827,Filter (mathematics)
2829,Thermal
2830,Propagation delay
2832,Voltage
2834,Built in self testing
2835,Thermal sensors
2836,Electronic circuit
2837,Electrical engineering
2838,Biasing
2840,User experience design
2842,Empirical evidence
2843,Qualitative property
2845,Usability
2846,Web engineering
2848,Web modeling
2849,Web 2.0
2850,Think aloud protocol
2852,Spatial model
2853,Cooperative work
2856,Terrain
2859,Structuring
2861,Static library
2862,Control flow graph
2864,Digital subscriber line
2866,Abstract syntax tree
2867,Cryptographic primitive
2870,Static single assignment form
2871,Phase center
2873,Moving target indication
2874,Clutter
2875,Synthetic aperture radar
2879,Inverse synthetic aperture radar
2889,Common value auction
2890,Externality
2891,Special case
2893,FIFO (computing and electronics)
2895,FIFO and LIFO accounting
2897,Processor sharing
2898,Layered queueing network
2900,State space
2901,Asymptotic analysis
2906,Pointcut
2907,Reentrancy
2908,Same-origin policy
2909,Internet security
2910,Browser security
2914,Comet (programming)
2915,Web application security
2916,Web navigation
2917,Cross-site scripting
2918,Client-side scripting
2920,Binary logarithm
2926,Communication complexity
2927,Implicit function
2929,Probability of error
2938,Compromise
2939,Extensional definition
2940,Proof obligation
2945,Connectome
2948,Graph embedding
2949,Curse of dimensionality
2951,Non-negative matrix factorization
2953,Discriminative model
2954,Ideation
2956,Group work
2957,Group interaction
2961,Synapse
2963,Synaptic vesicle
2964,Continuous wavelet transform
2967,Microscopy
2968,Vesicle
2973,Image resolution
2976,Computer simulation
2977,Binary tree
2979,Tree structure
2980,Hypercube
2984,Evaluation strategy
2985,Structural rule
2991,Replication (computing)
2995,Data consistency
2996,Generative power
2999,Grammar
3001,Data warehouse
3005,Portuguese
3007,Dimensional modeling
3008,Dissemination
3009,Decision process
3010,Business intelligence
3012,Computer architecture
3014,Embedded software
3022,Software quality
3027,Directed graph
3029,Quadratic eigenvalue problem
3031,Eigenvalues and eigenvectors
3032,Laplace operator
3036,Covering code
3037,Binary code
3038,Ternary operation
3039,Linear inequality
3040,Congruence (geometry)
3042,Normality
3044,Chess endgame
3045,Beauty
3046,Feature evaluation
3047,Yardstick
3048,Positive correlation
3051,Separated sets
3052,Epimorphism
3056,Shooting method
3058,Finite difference
3059,Parallel algorithm
3060,Finite difference method
3062,Numerical stability
3064,Collocation
3066,Shadow
3068,Disjoint sets
3071,Conjecture
3073,Erdős–Gyárfás conjecture
3076,Cognitive neuropsychology
3078,Cognitive psychology
3079,Dysexecutive syndrome
3080,Executive functions
3081,Frontal lobe
3082,Cognition
3083,Cognitive rehabilitation therapy
3088,Information integration
3090,Terminology
3095,Web Ontology Language
3100,Mockup
3102,3D printing
3104,Design process
3105,Rendering (computer graphics)
3106,3d print
3107,Generative Design
3108,MedlinePlus
3113,Spelling
3116,Spell
3118,Online search
3123,Connectionless communication
3126,Communications system
3127,IEEE 802.22
3128,Frequency-hopping spread spectrum
3129,Cognitive radio
3134,Sequential Pattern Mining
3140,Network synthesis filters
3145,Cartesian product
3146,Uniform boundedness
3147,Degree (graph theory)
3149,Event structure
3151,Median graph
3152,Cube
3153,Teleoperation
3155,Elbow
3156,Proportional control
3159,Fuzzy logic
3163,Remote manipulator
3164,Goniometer
3166,Trainer
3167,Leverage (finance)
3168,Ask price
3173,Dependability
3175,Off line
3177,Computer-integrated manufacturing
3178,Manufacturing engineering
3180,Process representation
3182,Criticality
3193,Dice
3195,Femtocell
3196,Uplink power control
3199,Game theory
3201,Macrocell
3204,Integrable system
3208,Optimal control
3211,Riemann hypothesis
3214,Rate of evolution
3217,Leishmania
3218,Biology
3219,Amino acid
3221,Genetics
3223,Leishmania species
3224,Codon usage bias
3225,IBM
3229,Personal computer
3230,Rivalry
3232,Microcomputer
3233,International business machines
3234,Market competition
3236,Derivative-free optimization
3237,Probabilistic-based design optimization
3238,Bilevel optimization
3239,Meta-optimization
3241,Multi-swarm optimization
3243,Engineering optimization
3245,Metaheuristic
3246,Actuarial science
3247,Entitlement
3248,Bankruptcy problem
3250,Cooperative game theory
3251,Bankruptcy
3253,Positive political theory
3255,Computational hardness assumption
3256,Joins
3260,Random oracle
3261,Concrete security
3262,Group signature
3263,Anonymity
3264,Provable security
3267,Metasearch engine
3272,Distributed retrieval
3273,Metadata interoperability
3275,Postponement
3278,Sequence diagram
3280,Unified Modeling Language
3291,Exponential distribution
3292,Poisson distribution
3294,Transaction data
3296,Fuzzy classification
3297,Defuzzification
3298,Fuzzy set operations
3299,Fuzzy measure theory
3300,Fuzzy set
3302,Fuzzy number
3303,Type-2 fuzzy sets and systems
3306,Discrete system
3307,Anomaly detection
3310,Market basket
3313,Error detection and correction
3317,Very High Confidence
3324,Single server queue
3325,Majorization
3327,Normalizing constant
3332,Interpreter
3335,Abstraction layer
3339,Resection
3340,Augmented reality
3341,Computer vision algorithms
3347,Equivalence relation
3352,Polyhedron
3354,dBm
3362,T-norm fuzzy logics
3363,Neuro-fuzzy
3371,Fuzzy associative matrix
3377,Markov algorithm
3380,Markov model
3383,Variable-order Markov model
3389,Generalized gradient
3390,Hysteresis
3391,Hemivariational inequality
3392,Inequality
3395,Parabola
3398,Privacy by Design
3405,Information privacy
3406,Privacy software
3409,Randomized algorithm
3412,Convex body
3414,Randomized algorithms as zero-sum games
3417,Iterative method
3423,Nash equilibrium
3424,Non-cooperative game
3425,Superkey
3427,Conceptual schema
3428,Star schema
3429,Document Structure Description
3430,Database schema
3431,Schema (psychology)
3432,Data model
3434,Morphism
3441,Matrix decomposition
3444,Biharmonic equation
3447,Confidence measures
3455,Factory environment
3458,Adverse conditions
3459,Vocabulary
3461,Intelligent control
3463,Systems design
3465,Autonomous system (Internet)
3467,Autonomous system (mathematics)
3471,Decision rule
3472,Set theory
3474,Bayes' rule
3475,Rough set
3480,Dominance-based rough set approach
3481,Bayes' theorem
3484,Forbidden graph characterization
3485,Induced subgraph
3486,Cograph
3487,Clique-width
3489,1-planar graph
3492,Pancyclic graph
3493,Denotational semantics of the Actor model
3496,Power domains
3497,Normalisation by evaluation
3499,Action semantics
3501,Domain theory
3506,Homogeneous
3508,Stationary distribution
3509,Successive over-relaxation
3511,Graph theory
3518,Finalization
3519,Algebraic graph theory
3520,Negotiation
3527,Policy enforcement
3528,Computer security model
3532,Curriculum development
3534,Scarcity
3536,Computer literacy
3538,Graduate education
3540,Continuing education
3541,Law
3542,Primary education
3543,Triphone
3547,Model system
3548,Word error rate
3559,Process ontology
3561,Open Biomedical Ontologies
3569,End user
3570,Interoperability
3573,Supply and demand
3574,Market share
3577,Set cover problem
3581,Hardness of approximation
3582,Universe
3585,Control flow
3591,Orchestration (computing)
3592,Workflow
3593,Analytic hierarchy process
3599,Completeness (statistics)
3602,Modal analysis
3605,Renewable energy
3606,Smart grid
3608,Energy market
3611,Virtual power plant
3613,Distributed generation
3614,Electrical grid
3618,Recursively enumerable language
3622,SHA-2
3623,Hash-based message authentication code
3625,Collision resistance
3626,Cryptographic hash function
3628,Hash function
3629,Secure Hash Standard
3630,Hash chain
3631,Collision attack
3632,Quantum circuit
3634,Quantum gate
3635,TC0
3637,Fredkin gate
3639,Three-input universal logic gate
3641,Toffoli gate
3644,Rake receiver
3646,Code rate
3647,Symbol rate
3649,Delay spread
3654,Market liquidity
3657,Futures contract
3658,Investment strategy
3660,Interest rate
3661,Hedge (finance)
3663,Derivative (finance)
3666,Remote administration
3669,Workstation
3672,Is security
3674,Operating budget
3675,Closure (computer programming)
3676,Budget constraint
3677,Public transport
3678,Transportation planning
3681,Operating cost
3682,Disruption management
3684,Electric power
3688,Wireless ad hoc network
3690,Integrated circuit
3692,Communications protocol
3694,Black-box testing
3696,Manual testing
3697,White-box testing
3698,Non-regression testing
3700,Model-based testing
3702,Graphical user interface testing
3705,Keyword-driven testing
3707,Argumentation theory
3709,Mathematical proof
3712,Answer set programming
3713,Dialectic
3714,FlexRay
3715,Stereo camera
3717,Advanced driver assistance systems
3718,Tracking system
3721,Video tracking
3726,Navigation system
3729,Frame rate
3731,Encoder
3732,Motion estimation
3734,Motion vector
3741,Auction algorithm
3742,Longest path problem
3748,Fractional coloring
3749,Clique problem
3754,Clique
3756,Branch and bound method
3758,Clique (graph theory)
3759,Adjacency matrix
3761,Random regular graph
3763,Vertex-transitive graph
3764,Expander graph
3765,Cayley table
3767,Cayley transform
3768,Cayley's theorem
